Power status;Alerts status;Meters status;Accounting status;In Contract;Connection type;Company;Printer;Printer's address;Manufacturer;Model;Serial;Site;Department;Contact;Asset number;Location;Days without meters;PAT;Last meter
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.32;Kyocera;ECOSYS M2640idw;VRA3635383;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.52;Kyocera;ECOSYS M2640idw;VRA3635220;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.57;Kyocera;ECOSYS M2640idw;VRA3635364;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.67;Kyocera;ECOSYS M2640idw;VRA3635237;Default site;;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.53;Kyocera;ECOSYS M2640idw;VRA3735407;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.34;Kyocera;ECOSYS M2640idw;VRA3635367;Default site;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.85;Kyocera;ECOSYS M2640idw;VRA3735408;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.95;Kyocera;ECOSYS M2640idw;VRA3635165;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.14;Kyocera;ECOSYS M2640idw;VRA3635187;Default site;;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.50;Kyocera;ECOSYS M2640idw;VRA3635310;Default site;;;;;0;;09/09/2025
On;RedEvent;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.58;Kyocera;ECOSYS M2640idw;VRA3635215;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.25;Kyocera;ECOSYS M2640idw;VRA3635372;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera TASKalfa 2554ci;10.40.131.29;Kyocera;TASKalfa 2554ci;H5T3800199;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.45;Kyocera;ECOSYS M2640idw;VRA3434964;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.8;Kyocera;ECOSYS M2640idw;VRA3635192;Default site;;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.68;Kyocera;ECOSYS M2640idw;VRA3635196;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.70;Kyocera;ECOSYS M2640idw;VRA3635206;Default site;;;;;265;;18/12/2024
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.49;Kyocera;ECOSYS M2640idw;VRA3735420;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.96;Kyocera;ECOSYS M2640idw;VRA3635368;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.6;Kyocera;ECOSYS M2640idw;VRA3635377;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.46;Kyocera;ECOSYS M2640idw;VRA3635256;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.101;Kyocera;ECOSYS M2640idw;VRA3735490;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.12;Kyocera;ECOSYS M2640idw;VRA3635246;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.102;Kyocera;ECOSYS M2640idw;VRA3635225;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.22;Kyocera;ECOSYS M2640idw;VRA3735466;Default site;;;;;22;;18/08/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.37;Kyocera;ECOSYS M2640idw;VRA3635200;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.3;Kyocera;ECOSYS M2640idw;VRA3635207;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.79;Kyocera;ECOSYS M2640idw;VRA3435045;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.9;Kyocera;ECOSYS M2640idw;VRA3635337;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.54;Kyocera;ECOSYS M2640idw;VRA3635347;Default site;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.110;Kyocera;ECOSYS M2640idw;VRA3635189;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.35;Kyocera;ECOSYS M2640idw;VRA3735494;Default site;;;;;0;;09/09/2025
Off;OrangeEvent;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.48;Kyocera;ECOSYS M2640idw;VRA3635173;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.77;Kyocera;ECOSYS M2640idw;VRA3735441;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.59;Kyocera;ECOSYS M2640idw;VRA3635339;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.62;Kyocera;ECOSYS M2640idw;VRA3635178;Default site;;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.105;Kyocera;ECOSYS M2640idw;VRA3735478;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.106;Kyocera;ECOSYS M2640idw;VRA3735419;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.82;Kyocera;ECOSYS M2640idw;VRA3635369;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.107;Kyocera;ECOSYS M2640idw;VRA3735459;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.108;Kyocera;ECOSYS M2640idw;VRA3635195;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.112;Kyocera;ECOSYS M2640idw;VRA3735423;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.109;Kyocera;ECOSYS M2640idw;VRA3635218;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.113;Kyocera;ECOSYS M2640idw;VRA3635233;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.84;Kyocera;ECOSYS M2640idw;VRA3635205;Default site;;;;;417;;19/07/2024
On;RedEvent;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.98;Kyocera;ECOSYS M2640idw;VRA3635344;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.114;Kyocera;ECOSYS M2640idw;VRA3635236;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.19;Kyocera;ECOSYS M2640idw;VRA3635190;Default site;;;;;61;;10/07/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera TASKalfa 2554ci;10.40.131.111;Kyocera;TASKalfa 2554ci;H5T3Y00279;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS MA3500cix;10.40.131.18;Kyocera;ECOSYS MA3500cix;H7Q3Y00168;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.117;Kyocera;ECOSYS M2640idw;VRA3635223;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.115;Kyocera;ECOSYS M2640idw;VRA3735484;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.119;Kyocera;ECOSYS M2640idw;VRA3735387;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.26;Kyocera;ECOSYS M2640idw;VRA3635227;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.118;Kyocera;ECOSYS M2640idw;VRA3635234;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.5;Kyocera;ECOSYS M2640idw;VRA3635184;Default site;;;;;0;;09/09/2025
Unknown;Incompatible;NoCountersRecently;NoBillingData;False;Local;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;HULW-WK-239006;Kyocera;ECOSYS M2640idw;VRA3735396;Default site;;;;;278;;05/12/2024
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.70;Kyocera;ECOSYS M2640idw;VRA3735422;Default site;;;;;265;;18/12/2024
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.100;Kyocera;ECOSYS M2640idw;VRA3635180;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.81;Kyocera;ECOSYS M2640idw;VRA3635171;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.69;Kyocera;ECOSYS M2640idw;VRA3635224;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.51;Kyocera;ECOSYS M2640idw;VRA3635222;Default site;;;;;92;;09/06/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.19;Kyocera;ECOSYS M2640idw;VRA3435105;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;HOSP_LAURO_WANDERLEY_JPESSOA_PB;Kyocera ECOSYS M2640idw;10.40.131.22;Kyocera;ECOSYS M2640idw;VRA3735404;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.20;Kyocera;ECOSYS MA4500ix;11L3803601;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.70;Kyocera;ECOSYS MA4500ix;11L3904195;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.69;Kyocera;ECOSYS MA4500ix;11L3904197;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.95;Kyocera;ECOSYS MA4500ix;11L3803751;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.34;Kyocera;ECOSYS MA4500ix;11L3904287;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.80;Kyocera;ECOSYS MA4000cix;H7X3Y01181;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.21;Kyocera;ECOSYS MA4000cix;H7X3600059;ANEXO;SNTF / 4º Leste;;;;64;;07/07/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.10.21.37;Kyocera;ECOSYS MA4500ix;11L3803752;DEFOM;DEFOM;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.5;Kyocera;ECOSYS MA4000cix;H7X3X00728;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.10.21.35;Kyocera;ECOSYS MA4500ix;11L3803646;DEFOM;DEFOM;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.71;Kyocera;ECOSYS MA4500ix;11L3904284;SEDE;COGRL / Subsolo;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.23;Kyocera;ECOSYS MA4500ix;11L3904286;SEDE;SE-MT / 4º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.24;Kyocera;ECOSYS MA4000cix;H7X3X00779;SEDE;SE-MT / 4º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.7;Kyocera;ECOSYS MA4500ix;11L3803771;SEDE;SPOA / 4º Andar;;;;0;;09/09/2025
On;RedEvent;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.9;Kyocera;ECOSYS MA4000cix;H7X3X00776;SEDE;SPOA / 4º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.81;Kyocera;ECOSYS MA4000cix;H7X3Y01178;SEDE;CONJUR - MT /  4º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS M8124cidn;10.2.8.85;Kyocera;ECOSYS M8124cidn;VXW3903281;SEDE;SE-MT / 4º Andar;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.86;Kyocera;ECOSYS MA4000cix;H7X3Y01165;SEDE;CONJUR - MPOR / 5º Andar;;;;0;;09/09/2025
On;RedEvent;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.26;Kyocera;ECOSYS MA4500ix;11L3904301;SEDE;CONJUR - MPOR / 5º Andar;;;;0;;09/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.84;Kyocera;ECOSYS MA4500ix;11L3904302;SEDE;CONJUR - MPOR / 5º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS M8124cidn;10.2.8.28;Kyocera;ECOSYS M8124cidn;VXW3703223;SEDE;CONJUR - MPOR / 5º Andar;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.27;Kyocera;ECOSYS MA4000cix;H7X3Y01168;SEDE;CONJUR - MPOR / 5º Andar;;;;162;;31/03/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.87;Kyocera;ECOSYS MA4500ix;11L3904246;SEDE;CONJUR - MPOR / 5º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.32;Kyocera;ECOSYS MA4000cix;H7X3Y01164;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.90;Kyocera;ECOSYS MA4500ix;11L3904310;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.31;Kyocera;ECOSYS MA4500ix;11L3904240;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.30;Kyocera;ECOSYS MA4000cix;H7X3Y01163;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS M8124cidn;10.2.8.89;Kyocera;ECOSYS M8124cidn;VXW3X03317;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.92;Kyocera;ECOSYS MA4500ix;11L3904303;SEDE;GM / 6º Andar;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.11.6.11;Kyocera;ECOSYS MA4000cix;H7X3Y01179;SEDE;GM / 6º Andar;;;;371;;03/09/2024
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.22;Kyocera;ECOSYS MA4500ix;11L3904244;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.88;Kyocera;ECOSYS MA4500ix;11L3904249;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.91;Kyocera;ECOSYS MA4500ix;11L3904306;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.33;Kyocera;ECOSYS MA4000cix;H7X3Y01170;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.29;Kyocera;ECOSYS MA4500ix;11L3904305;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.18;Kyocera;ECOSYS MA4500ix;11L3904250;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS M8124cidn;10.2.8.17;Kyocera;ECOSYS M8124cidn;VXW3903303;ANEXO;COGRL / Térreo Oeste ;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.8;Kyocera;ECOSYS MA4500ix;11L3904311;SEDE;GM / 6º Andar;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.16;Kyocera;ECOSYS MA4000cix;H7X3Y01160;ANEXO;COGEP / Térreo LESTE;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.15;Kyocera;ECOSYS MA4000cix;H7X3Y01157;ANEXO;COGRL / Térreo Oeste ;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.78;Kyocera;ECOSYS MA4500ix;11L3904251;ANEXO;COGEP / Térreo LESTE;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4000cix;10.2.8.72;Kyocera;ECOSYS MA4000cix;H7X3Y01173;ANEXO;SAC - PORTOS / 1º Oeste;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.11;Kyocera;ECOSYS MA4500ix;11L3904247;ANEXO;SNPTA-PORTOS / 1º LESTE;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;True;Network;MINISTERIO_DOS_TRANSPORTES_DF;Kyocera ECOSYS MA4500ix;10.2.8.12;Kyocera;ECOSYS MA4500ix;11L3904307;ANEXO;COGEP / 1º Oeste;;;;0;;09/09/2025
